geneid,node1,node2,node1_string_id,node2_string_id,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
5859,QARS1,EEF2,9606.ENSP00000307567,9606.ENSP00000307940,0.414,0.0,0.244,0.751
10474,TADA3,TADA2B,9606.ENSP00000307684,9606.ENSP00000308022,0.97,0.8,0.989,0.999
54205,CYCS,EEF2,9606.ENSP00000307786,9606.ENSP00000307940,0.0,0.0,0.356,0.414
80198,MUS81,TUT1,9606.ENSP00000307853,9606.ENSP00000308000,0.0,0.0,0.0,0.448
11338,U2AF2,EEF2,9606.ENSP00000307863,9606.ENSP00000307940,0.172,0.0,0.193,0.456
6137,RPL13,EEF2,9606.ENSP00000307889,9606.ENSP00000307940,0.991,0.5,0.206,0.999
10885,WDR3,UTP23,9606.ENSP00000308179,9606.ENSP00000308332,0.0,0.54,0.412,0.835
10885,WDR3,NSUN5,9606.ENSP00000308179,9606.ENSP00000309126,0.193,0.0,0.19,0.534
64978,MRPL38,MRPL48,9606.ENSP00000308275,9606.ENSP00000308717,0.932,0.0,0.201,0.953
64978,MRPL38,MRPL11,9606.ENSP00000308275,9606.ENSP00000308897,0.942,0.0,0.337,0.964
64978,MRPL38,ACO1,9606.ENSP00000308275,9606.ENSP00000309477,0.433,0.0,0.158,0.516
23592,LEMD3,RND1,9606.ENSP00000308369,9606.ENSP00000308461,0.167,0.5,0.0,0.565
94239,H2AZ2,CBX2,9606.ENSP00000308405,9606.ENSP00000308750,0.085,0.5,0.084,0.544
6199,RPS6KB2,EIF4EBP3,9606.ENSP00000308413,9606.ENSP00000308472,0.0,0.0,0.403,0.403
80777,CYB5B,UQCRH,9606.ENSP00000308430,9606.ENSP00000309565,0.131,0.0,0.051,0.417
51642,MRPL48,MRPL11,9606.ENSP00000308717,9606.ENSP00000308897,0.827,0.0,0.417,0.91
65003,MRPL11,RPL15,9606.ENSP00000308897,9606.ENSP00000309334,0.622,0.0,0.203,0.897
80124,VCPIP1,USP48,9606.ENSP00000309031,9606.ENSP00000309262,0.0,0.0,0.56,0.572
29925,GMPPB,B4GAT1,9606.ENSP00000309092,9606.ENSP00000309096,0.0,0.0,0.579,0.579
55695,NSUN5,RPL15,9606.ENSP00000309126,9606.ENSP00000309334,0.406,0.0,0.332,0.587
9690,UBE3C,PSMD1,9606.ENSP00000309198,9606.ENSP00000309474,0.452,0.0,0.246,0.596
6138,RPL15,RETREG3,9606.ENSP00000309334,9606.ENSP00000309432,0.413,0.0,0.0,0.417
6138,RPL15,PSMD1,9606.ENSP00000309334,9606.ENSP00000309474,0.0,0.0,0.108,0.552
387787,LIPT2,PDP2,9606.ENSP00000309463,9606.ENSP00000309548,0.0,0.0,0.467,0.467
5566,PRKACA,RAB1B,9606.ENSP00000309591,9606.ENSP00000310226,0.128,0.0,0.147,0.542
5566,PRKACA,AKIP1,9606.ENSP00000309591,9606.ENSP00000310459,0.51,0.0,0.796,0.896
5566,PRKACA,PSMC5,9606.ENSP00000309591,9606.ENSP00000310572,0.0,0.0,0.464,0.469
4296,MAP3K11,FOSL1,9606.ENSP00000309597,9606.ENSP00000310170,0.096,0.0,0.802,0.815
79797,ZNF408,ARHGAP1,9606.ENSP00000309606,9606.ENSP00000310491,0.0,0.0,0.494,0.502
6169,RPL38,ZNF622,9606.ENSP00000309830,9606.ENSP00000310042,0.894,0.0,0.052,0.897
6169,RPL38,HSPA6,9606.ENSP00000309830,9606.ENSP00000310219,0.307,0.0,0.138,0.423
6169,RPL38,PSMC5,9606.ENSP00000309830,9606.ENSP00000310572,0.0,0.0,0.049,0.482
26502,NARF,ISCU,9606.ENSP00000309899,9606.ENSP00000310623,0.0,0.0,0.39,0.443
126074,SWSAP1,ERCC4,9606.ENSP00000310008,9606.ENSP00000310520,0.0,0.9,0.07,0.903
5708,PSMD2,NRIP3,9606.ENSP00000310129,9606.ENSP00000310205,0.296,0.0,0.266,0.469
5708,PSMD2,PSMC5,9606.ENSP00000310129,9606.ENSP00000310572,0.999,0.72,0.854,0.999
3310,HSPA6,ISCU,9606.ENSP00000310219,9606.ENSP00000310623,0.301,0.0,0.155,0.544
3310,HSPA6,NUP93,9606.ENSP00000310219,9606.ENSP00000310668,0.066,0.4,0.089,0.478
81876,RAB1B,SEC22A,9606.ENSP00000310226,9606.ENSP00000310521,0.285,0.0,0.397,0.564
116028,RMI2,ERCC4,9606.ENSP00000310356,9606.ENSP00000310520,0.0,0.4,0.36,0.599
9092,SART1,DDX23,9606.ENSP00000310448,9606.ENSP00000310723,0.969,0.54,0.725,0.996
27257,LSM1,DDX23,9606.ENSP00000310596,9606.ENSP00000310723,0.418,0.0,0.239,0.553
57805,CCAR2,DDX23,9606.ENSP00000310670,9606.ENSP00000310723,0.0,0.0,0.057,0.501
55215,FANCI,ZWILCH,9606.ENSP00000310842,9606.ENSP00000311429,0.0,0.0,0.185,0.571
55215,FANCI,RSF1,9606.ENSP00000310842,9606.ENSP00000311513,0.292,0.0,0.248,0.456
3849,KRT2,NIPAL4,9606.ENSP00000310861,9606.ENSP00000311687,0.0,0.0,0.479,0.49
5467,PPARD,CASP3,9606.ENSP00000310928,9606.ENSP00000311032,0.0,0.0,0.403,0.407
8567,MADD,RAB6A,9606.ENSP00000310933,9606.ENSP00000311449,0.0,0.0,0.401,0.406
5598,MAPK7,CASP3,9606.ENSP00000311005,9606.ENSP00000311032,0.045,0.0,0.416,0.433
5598,MAPK7,PPP2R1B,9606.ENSP00000311005,9606.ENSP00000311344,0.0,0.4,0.074,0.431
836,CASP3,ATG4D,9606.ENSP00000311032,9606.ENSP00000311318,0.292,0.0,0.339,0.512
131450,CD200R1,HAVCR2,9606.ENSP00000311035,9606.ENSP00000312002,0.126,0.0,0.444,0.507
143471,PSMA8,TNKS,9606.ENSP00000311121,9606.ENSP00000311579,0.086,0.4,0.083,0.453
1521,CTSW,CD7,9606.ENSP00000311300,9606.ENSP00000312027,0.0,0.0,0.202,0.559
6124,RPL4,SRP68,9606.ENSP00000311430,9606.ENSP00000312066,0.912,0.0,0.0,0.916
5978,REST,CTBP2,9606.ENSP00000311816,9606.ENSP00000311825,0.071,0.0,0.523,0.537
1488,CTBP2,TLCD3A,9606.ENSP00000311825,9606.ENSP00000312017,0.0,0.0,0.43,0.43
84868,HAVCR2,CD7,9606.ENSP00000312002,9606.ENSP00000312027,0.0,0.0,0.356,0.404
84868,HAVCR2,TLR8,9606.ENSP00000312002,9606.ENSP00000312082,0.097,0.0,0.454,0.545
10943,MSL3,KMT2E,9606.ENSP00000312244,9606.ENSP00000312379,0.094,0.0,0.421,0.465
8832,CD84,CD19,9606.ENSP00000312367,9606.ENSP00000313419,0.0,0.0,0.372,0.42
26249,KLHL3,KCTD2,9606.ENSP00000312397,9606.ENSP00000312814,0.071,0.54,0.116,0.598
79870,BAALC,CD19,9606.ENSP00000312457,9606.ENSP00000313419,0.0,0.0,0.458,0.457
54968,TMEM70,ACAD9,9606.ENSP00000312599,9606.ENSP00000312618,0.088,0.0,0.582,0.605
64236,PDLIM2,EHBP1L1,9606.ENSP00000312634,9606.ENSP00000312671,0.127,0.54,0.088,0.619
133522,PPARGC1B,MLXIP,9606.ENSP00000312649,9606.ENSP00000312834,0.0,0.9,0.124,0.909
254102,EHBP1L1,RAB8B,9606.ENSP00000312671,9606.ENSP00000312734,0.278,0.0,0.342,0.511
63967,CLSPN,ATAD5,9606.ENSP00000312995,9606.ENSP00000313171,0.0,0.0,0.414,0.863
63967,CLSPN,PRKDC,9606.ENSP00000312995,9606.ENSP00000313420,0.0,0.0,0.387,0.414
26986,PABPC1,HNRNPD,9606.ENSP00000313007,9606.ENSP00000313199,0.741,0.54,0.64,0.96
23047,PDS5B,PRPF3,9606.ENSP00000313851,9606.ENSP00000315379,0.0,0.0,0.0,0.508
4179,CD46,CLU,9606.ENSP00000313875,9606.ENSP00000315130,0.0,0.0,0.512,0.512
10102,TSFM,METTL1,9606.ENSP00000313877,9606.ENSP00000314441,0.0,0.0,0.678,0.712
10102,TSFM,MRPL1,9606.ENSP00000313877,9606.ENSP00000315017,0.088,0.5,0.24,0.885
10102,TSFM,MRPS31,9606.ENSP00000313877,9606.ENSP00000315397,0.088,0.5,0.0,0.592
9212,AURKB,ANAPC2,9606.ENSP00000313950,9606.ENSP00000314004,0.0,0.5,0.069,0.522
55622,TTC27,WDR75,9606.ENSP00000313953,9606.ENSP00000314193,0.0,0.0,0.0,0.68
55622,TTC27,DDX10,9606.ENSP00000313953,9606.ENSP00000314348,0.0,0.0,0.085,0.549
55622,TTC27,METTL1,9606.ENSP00000313953,9606.ENSP00000314441,0.0,0.0,0.0,0.405
713,C1QB,CLU,9606.ENSP00000313967,9606.ENSP00000315130,0.0,0.0,0.592,0.602
54904,NSD3,DDX10,9606.ENSP00000313983,9606.ENSP00000314348,0.085,0.0,0.603,0.639
26168,SENP3,WDR75,9606.ENSP00000314029,9606.ENSP00000314193,0.0,0.5,0.0,0.544
10294,DNAJA2,GAK,9606.ENSP00000314030,9606.ENSP00000314499,0.105,0.0,0.365,0.422
5062,PAK2,UACA,9606.ENSP00000314067,9606.ENSP00000314556,0.067,0.4,0.0,0.416
84128,WDR75,DDX10,9606.ENSP00000314193,9606.ENSP00000314348,0.066,0.0,0.187,0.745
1662,DDX10,METTL1,9606.ENSP00000314348,9606.ENSP00000314441,0.096,0.0,0.049,0.574
2580,GAK,GBA,9606.ENSP00000314499,9606.ENSP00000314508,0.0,0.0,0.77,0.784
2629,GBA,SGSH,9606.ENSP00000314508,9606.ENSP00000314606,0.0,0.0,0.427,0.467
2629,GBA,SGPP2,9606.ENSP00000314508,9606.ENSP00000315137,0.0,0.9,0.139,0.91
116068,LYSMD3,MBLAC2,9606.ENSP00000314518,9606.ENSP00000314776,0.0,0.0,0.608,0.65
54472,TOLLIP,IL1RAP,9606.ENSP00000314733,9606.ENSP00000314807,0.343,0.5,0.581,0.85
65008,MRPL1,MRPS31,9606.ENSP00000315017,9606.ENSP00000315397,0.8,0.0,0.23,0.934
54512,EXOSC4,DIS3L2,9606.ENSP00000315476,9606.ENSP00000315569,0.777,0.689,0.586,0.97
54512,EXOSC4,TYMS,9606.ENSP00000315476,9606.ENSP00000315644,0.0,0.602,0.042,0.636
54512,EXOSC4,CYC1,9606.ENSP00000315476,9606.ENSP00000317159,0.0,0.0,0.216,0.405
30835,CD209,STAT2,9606.ENSP00000315477,9606.ENSP00000315768,0.0,0.0,0.523,0.53
23075,SWAP70,BAIAP2,9606.ENSP00000315630,9606.ENSP00000316338,0.0,0.4,0.061,0.413
23075,SWAP70,CPNE1,9606.ENSP00000315630,9606.ENSP00000317257,0.0,0.0,0.447,0.455
7298,TYMS,CHAF1B,9606.ENSP00000315644,9606.ENSP00000315700,0.0,0.0,0.419,0.618
7298,TYMS,CSTF3,9606.ENSP00000315644,9606.ENSP00000315791,0.0,0.0,0.331,0.449
7298,TYMS,UBE2N,9606.ENSP00000315644,9606.ENSP00000316176,0.0,0.0,0.45,0.477
26251,KCNG2,MRPS11,9606.ENSP00000315654,9606.ENSP00000317376,0.289,0.0,0.074,0.501
23268,DNMBP,BIN1,9606.ENSP00000315659,9606.ENSP00000316779,0.576,0.0,0.815,0.918
5191,PEX7,USP9X,9606.ENSP00000315680,9606.ENSP00000316357,0.0,0.5,0.125,0.543
51025,PAM16,CYC1,9606.ENSP00000315693,9606.ENSP00000317159,0.0,0.5,0.109,0.642
25843,MOB4,TCP1,9606.ENSP00000315702,9606.ENSP00000317334,0.994,0.0,0.285,0.995
4728,NDUFS8,CYC1,9606.ENSP00000315774,9606.ENSP00000317159,0.995,0.809,0.488,0.999
4728,NDUFS8,MRPS11,9606.ENSP00000315774,9606.ENSP00000317376,0.0,0.0,0.351,0.61
1479,CSTF3,UBASH3A,9606.ENSP00000315791,9606.ENSP00000317327,0.0,0.449,0.228,0.556
7094,TLN1,RAPH1,9606.ENSP00000316029,9606.ENSP00000316543,0.323,0.0,0.865,0.905
7094,TLN1,TCP1,9606.ENSP00000316029,9606.ENSP00000317334,0.0,0.0,0.433,0.437
10949,HNRNPA0,SNRNP200,9606.ENSP00000316042,9606.ENSP00000317123,0.268,0.0,0.113,0.431
79966,SCD5,LPCAT4,9606.ENSP00000316329,9606.ENSP00000317300,0.0,0.253,0.281,0.443
10458,BAIAP2,BIN1,9606.ENSP00000316338,9606.ENSP00000316779,0.0,0.0,0.611,0.62
79643,CHMP6,VPS37A,9606.ENSP00000317468,9606.ENSP00000318629,0.0,0.9,0.568,0.956
79643,CHMP6,TUBB6,9606.ENSP00000317468,9606.ENSP00000318697,0.0,0.5,0.0,0.501
54913,RPP25,PRKRA,9606.ENSP00000317691,9606.ENSP00000318176,0.0,0.72,0.0,0.72
51268,PIPOX,SHMT1,9606.ENSP00000317721,9606.ENSP00000318868,0.0,0.938,0.339,0.96
9702,CEP57,TUBB6,9606.ENSP00000317902,9606.ENSP00000318697,0.0,0.0,0.479,0.479
9702,CEP57,GCC1,9606.ENSP00000317902,9606.ENSP00000318821,0.422,0.0,0.0,0.422
26155,NOC2L,NCL,9606.ENSP00000317992,9606.ENSP00000318195,0.316,0.0,0.102,0.533
26155,NOC2L,RUVBL1,9606.ENSP00000317992,9606.ENSP00000318297,0.0,0.0,0.359,0.579
9897,WASHC5,VPS37A,9606.ENSP00000318016,9606.ENSP00000318629,0.0,0.0,0.561,0.567
22955,SCMH1,MAF1,9606.ENSP00000318094,9606.ENSP00000318604,0.0,0.5,0.0,0.502
80267,EDEM3,OS9,9606.ENSP00000318147,9606.ENSP00000318165,0.573,0.0,0.822,0.921
114932,MRFAP1L1,MRFAP1,9606.ENSP00000318154,9606.ENSP00000318352,0.686,0.0,0.0,0.721
8607,RUVBL1,INTS3,9606.ENSP00000318297,9606.ENSP00000318641,0.0,0.0,0.745,0.746
93621,MRFAP1,MAF1,9606.ENSP00000318352,9606.ENSP00000318604,0.0,0.0,0.447,0.471
79932,KIAA0319L,GCFC2,9606.ENSP00000318406,9606.ENSP00000318690,0.0,0.0,0.58,0.583
10730,YME1L1,PRTFDC1,9606.ENSP00000318480,9606.ENSP00000318602,0.0,0.0,0.204,0.628
10730,YME1L1,RPS15A,9606.ENSP00000318480,9606.ENSP00000318646,0.294,0.0,0.125,0.411
8851,CDK5R1,BACE1,9606.ENSP00000318486,9606.ENSP00000318585,0.0,0.0,0.646,0.646
6210,RPS15A,GCC1,9606.ENSP00000318646,9606.ENSP00000318821,0.462,0.0,0.0,0.47
818,CAMK2G,AGTRAP,9606.ENSP00000319060,9606.ENSP00000319713,0.0,0.4,0.047,0.405
6830,SUPT6H,ELL3,9606.ENSP00000319104,9606.ENSP00000320346,0.0,0.54,0.281,0.655
6830,SUPT6H,ARID1A,9606.ENSP00000319104,9606.ENSP00000320485,0.0,0.0,0.437,0.496
10419,PRMT5,EZH2,9606.ENSP00000319169,9606.ENSP00000320147,0.317,0.0,0.8,0.87
10419,PRMT5,FARSA,9606.ENSP00000319169,9606.ENSP00000320309,0.0,0.0,0.259,0.523
10419,PRMT5,ARID1A,9606.ENSP00000319169,9606.ENSP00000320485,0.0,0.5,0.18,0.581
200895,DHFR2,GCSH,9606.ENSP00000319170,9606.ENSP00000319531,0.0,0.449,0.219,0.566
7262,PHLDA2,NAP1L5,9606.ENSP00000319231,9606.ENSP00000320488,0.0,0.0,0.546,0.546
26973,CHORDC1,NUDC,9606.ENSP00000319255,9606.ENSP00000319664,0.0,0.0,0.521,0.564
7358,UGDH,NQO1,9606.ENSP00000319501,9606.ENSP00000319788,0.0,0.0,0.386,0.442
7358,UGDH,TUBB3,9606.ENSP00000319501,9606.ENSP00000320295,0.0,0.0,0.144,0.444
7358,UGDH,UGT2B17,9606.ENSP00000319501,9606.ENSP00000320401,0.0,0.9,0.416,0.939
3752,KCND3,CACNB2,9606.ENSP00000319591,9606.ENSP00000320025,0.0,0.0,0.612,0.629
5955,RCN2,ITFG1,9606.ENSP00000319739,9606.ENSP00000319918,0.292,0.0,0.193,0.427
619189,SERINC4,ELL3,9606.ENSP00000319796,9606.ENSP00000320346,0.0,0.0,0.45,0.45
55349,CHDH,PLAAT3,9606.ENSP00000319851,9606.ENSP00000320337,0.0,0.8,0.123,0.819
146712,B3GNTL1,FARSA,9606.ENSP00000319979,9606.ENSP00000320309,0.0,0.0,0.438,0.44
115703,ARHGAP33,TRIP10,9606.ENSP00000320038,9606.ENSP00000320117,0.0,0.4,0.068,0.425
10434,LYPLA1,PLAAT3,9606.ENSP00000320043,9606.ENSP00000320337,0.045,0.65,0.165,0.699
205428,DIPK2A,SLC9A9,9606.ENSP00000320081,9606.ENSP00000320246,0.0,0.0,0.852,0.861
9322,TRIP10,HCLS1,9606.ENSP00000320117,9606.ENSP00000320176,0.052,0.0,0.394,0.41
2146,EZH2,ARID1A,9606.ENSP00000320147,9606.ENSP00000320485,0.516,0.0,0.752,0.877
9520,NPEPPS,UGT2B17,9606.ENSP00000320324,9606.ENSP00000320401,0.042,0.0,0.827,0.829
10826,FAXDC2,WDR97,9606.ENSP00000320604,9606.ENSP00000320648,0.316,0.0,0.181,0.479
10826,FAXDC2,FADS1,9606.ENSP00000320604,9606.ENSP00000322229,0.0,0.347,0.243,0.58
51067,YARS2,TRIT1,9606.ENSP00000320658,9606.ENSP00000321810,0.0,0.0,0.532,0.61
10749,KIF1C,SPAST,9606.ENSP00000320821,9606.ENSP00000320885,0.0,0.0,0.569,0.577
6683,SPAST,TTLL11,9606.ENSP00000320885,9606.ENSP00000321346,0.0,0.0,0.476,0.481
165918,RNF168,TOP3A,9606.ENSP00000320898,9606.ENSP00000321636,0.0,0.0,0.444,0.446
165918,RNF168,H2BC4,9606.ENSP00000320898,9606.ENSP00000321744,0.0,0.5,0.223,0.596
147179,WIPF2,PFN4,9606.ENSP00000320924,9606.ENSP00000322170,0.0,0.0,0.547,0.547
23765,IL17RA,IL23R,9606.ENSP00000320936,9606.ENSP00000321345,0.0,0.0,0.756,0.756
4200,ME2,TALDO1,9606.ENSP00000321070,9606.ENSP00000321259,0.0,0.0,0.393,0.718
1351,COX8A,PGA3,9606.ENSP00000321260,9606.ENSP00000322192,0.0,0.0,0.44,0.44
1730,DIAPH2,PFN4,9606.ENSP00000321348,9606.ENSP00000322170,0.093,0.9,0.54,0.954
3996,LLGL1,TOP3A,9606.ENSP00000321537,9606.ENSP00000321636,0.162,0.0,0.323,0.413
7156,TOP3A,H2BC4,9606.ENSP00000321636,9606.ENSP00000321744,0.0,0.5,0.065,0.522
8875,VNN2,BCAT2,9606.ENSP00000322276,9606.ENSP00000322991,0.0,0.325,0.096,0.416
56975,FAM20C,CRTAP,9606.ENSP00000322323,9606.ENSP00000323696,0.292,0.0,0.164,0.401
23552,CDK20,IFT88,9606.ENSP00000322343,9606.ENSP00000323580,0.066,0.0,0.381,0.409
7776,ZNF236,ZADH2,9606.ENSP00000322361,9606.ENSP00000323678,0.046,0.0,0.397,0.421
23212,RRS1,EXOSC3,9606.ENSP00000322396,9606.ENSP00000323046,0.0,0.0,0.0,0.426
23212,RRS1,MTG1,9606.ENSP00000322396,9606.ENSP00000323047,0.313,0.0,0.0,0.502
23212,RRS1,DDX54,9606.ENSP00000322396,9606.ENSP00000323858,0.097,0.0,0.308,0.615
7284,TUFM,MTG1,9606.ENSP00000322439,9606.ENSP00000323047,0.8,0.0,0.247,0.851
7284,TUFM,GADD45GIP1,9606.ENSP00000322439,9606.ENSP00000323065,0.811,0.5,0.208,0.93
7284,TUFM,DDX54,9606.ENSP00000322439,9606.ENSP00000323858,0.069,0.0,0.464,0.516
7284,TUFM,PRKAG1,9606.ENSP00000322439,9606.ENSP00000323867,0.0,0.0,0.535,0.625
5426,POLE,SMC1A,9606.ENSP00000322570,9606.ENSP00000323421,0.254,0.0,0.151,0.469
79142,PHF23,LRSAM1,9606.ENSP00000322579,9606.ENSP00000322937,0.306,0.0,0.396,0.571
84656,GLYR1,ROGDI,9606.ENSP00000322716,9606.ENSP00000322832,0.0,0.0,0.0,0.701
9203,ZMYM3,ZMYM4,9606.ENSP00000322845,9606.ENSP00000322915,0.406,0.0,0.137,0.537
1879,EBF1,MED14,9606.ENSP00000322898,9606.ENSP00000323720,0.0,0.5,0.0,0.499
9202,ZMYM4,MED14,9606.ENSP00000322915,9606.ENSP00000323720,0.173,0.0,0.068,0.562
587,BCAT2,HACL1,9606.ENSP00000322991,9606.ENSP00000323811,0.244,0.382,0.281,0.758
92170,MTG1,GADD45GIP1,9606.ENSP00000323047,9606.ENSP00000323065,0.811,0.0,0.166,0.838
92170,MTG1,RPUSD2,9606.ENSP00000323047,9606.ENSP00000323288,0.584,0.0,0.066,0.615
57621,ZBTB2,DDX54,9606.ENSP00000323183,9606.ENSP00000323858,0.314,0.0,0.173,0.429
11284,PNKP,CCDC43,9606.ENSP00000323511,9606.ENSP00000323782,0.622,0.0,0.0,0.622
7706,TRIM25,GSK3B,9606.ENSP00000323889,9606.ENSP00000324806,0.38,0.0,0.125,0.444
2535,FZD2,PPP2R1A,9606.ENSP00000323901,9606.ENSP00000324804,0.0,0.5,0.063,0.512
2535,FZD2,GSK3B,9606.ENSP00000323901,9606.ENSP00000324806,0.071,0.5,0.515,0.755
2535,FZD2,WNT11,9606.ENSP00000323901,9606.ENSP00000325526,0.234,0.9,0.813,0.985
2,A2M,HSPA5,9606.ENSP00000323929,9606.ENSP00000324173,0.324,0.0,0.96,0.972
56992,KIF15,NCAPD2,9606.ENSP00000324020,9606.ENSP00000325017,0.0,0.0,0.378,0.86
2027,ENO3,POLR2L,9606.ENSP00000324105,9606.ENSP00000324124,0.0,0.0,0.049,0.496
2027,ENO3,HADHB,9606.ENSP00000324105,9606.ENSP00000325136,0.0,0.0,0.49,0.541
26121,PRPF31,HNRNPM,9606.ENSP00000324122,9606.ENSP00000325376,0.0,0.0,0.41,0.448
5441,POLR2L,PPP2R1A,9606.ENSP00000324124,9606.ENSP00000324804,0.8,0.0,0.057,0.822
5441,POLR2L,GSK3B,9606.ENSP00000324124,9606.ENSP00000324806,0.0,0.4,0.0,0.412
5441,POLR2L,HNRNPM,9606.ENSP00000324124,9606.ENSP00000325376,0.13,0.5,0.064,0.661
3309,HSPA5,GSK3B,9606.ENSP00000324173,9606.ENSP00000324806,0.407,0.0,0.451,0.663
3309,HSPA5,COPG1,9606.ENSP00000324173,9606.ENSP00000325002,0.0,0.0,0.41,0.444
3309,HSPA5,MAP1S,9606.ENSP00000324173,9606.ENSP00000325313,0.0,0.0,0.399,0.4
51112,TRAPPC12,MAP11,9606.ENSP00000324318,9606.ENSP00000324741,0.0,0.72,0.375,0.821
84260,TCHP,GSK3B,9606.ENSP00000324404,9606.ENSP00000324806,0.0,0.0,0.966,0.967
84260,TCHP,STK11,9606.ENSP00000324404,9606.ENSP00000324856,0.0,0.0,0.433,0.433
7791,ZYX,SAV1,9606.ENSP00000324422,9606.ENSP00000324729,0.112,0.0,0.341,0.406
7791,ZYX,LASP1,9606.ENSP00000324422,9606.ENSP00000325240,0.597,0.0,0.822,0.929
1731,SEPTIN1,TMC8,9606.ENSP00000324511,9606.ENSP00000325561,0.069,0.0,0.22,0.454
8408,ULK1,MAP1S,9606.ENSP00000324560,9606.ENSP00000325313,0.0,0.0,0.72,0.727
8774,NAPG,COPG1,9606.ENSP00000324628,9606.ENSP00000325002,0.0,0.5,0.0,0.504
55262,MAP11,NCAPD2,9606.ENSP00000324741,9606.ENSP00000325017,0.0,0.0,0.467,0.467
55262,MAP11,ZNF335,9606.ENSP00000324741,9606.ENSP00000325326,0.0,0.0,0.527,0.536
5518,PPP2R1A,GSK3B,9606.ENSP00000324804,9606.ENSP00000324806,0.0,0.5,0.346,0.684
5518,PPP2R1A,COPG1,9606.ENSP00000324804,9606.ENSP00000325002,0.0,0.0,0.0,0.429
5518,PPP2R1A,PPP2R2A,9606.ENSP00000324804,9606.ENSP00000325074,0.997,0.9,0.987,0.999
2932,GSK3B,STK11,9606.ENSP00000324806,9606.ENSP00000324856,0.331,0.0,0.573,0.71
2932,GSK3B,WNT11,9606.ENSP00000324806,9606.ENSP00000325526,0.112,0.0,0.512,0.548
65985,AACS,HADHB,9606.ENSP00000324842,9606.ENSP00000325136,0.0,0.217,0.236,0.519
7481,WNT11,TMC8,9606.ENSP00000325526,9606.ENSP00000325561,0.079,0.0,0.35,0.412
80230,RUFY1,SPECC1L,9606.ENSP00000325594,9606.ENSP00000325785,0.0,0.0,0.434,0.434
10025,MED16,MED25,9606.ENSP00000325612,9606.ENSP00000326767,0.978,0.8,0.375,0.997
9810,RNF40,RIC8A,9606.ENSP00000325677,9606.ENSP00000325941,0.0,0.0,0.0,0.514
10498,CARM1,CUL1,9606.ENSP00000325690,9606.ENSP00000326804,0.33,0.0,0.167,0.423
6432,SRSF7,SRRM1,9606.ENSP00000325905,9606.ENSP00000326261,0.142,0.5,0.422,0.76
6432,SRSF7,NCBP2,9606.ENSP00000325905,9606.ENSP00000326806,0.599,0.5,0.517,0.904
5499,PPP1CA,CUL1,9606.ENSP00000326031,9606.ENSP00000326804,0.33,0.0,0.45,0.63
90355,C5orf30,LRRC57,9606.ENSP00000326110,9606.ENSP00000326817,0.603,0.0,0.0,0.607
10250,SRRM1,THOC6,9606.ENSP00000326261,9606.ENSP00000326531,0.0,0.5,0.125,0.553
10250,SRRM1,NCBP2,9606.ENSP00000326261,9606.ENSP00000326806,0.8,0.5,0.151,0.913
1974,EIF4A2,NCBP2,9606.ENSP00000326381,9606.ENSP00000326806,0.127,0.0,0.483,0.551
79228,THOC6,NCBP2,9606.ENSP00000326531,9606.ENSP00000326806,0.0,0.5,0.326,0.658
6097,RORC,MAF,9606.ENSP00000327025,9606.ENSP00000327048,0.069,0.0,0.527,0.546
84916,UTP4,AP2A2,9606.ENSP00000327179,9606.ENSP00000327694,0.27,0.0,0.073,0.407
205564,SENP5,WDR53,9606.ENSP00000327197,9606.ENSP00000328079,0.0,0.0,0.626,0.669
23400,ATP13A2,CLN8,9606.ENSP00000327214,9606.ENSP00000328182,0.0,0.0,0.684,0.689
4729,NDUFV2,APOBEC3B,9606.ENSP00000327268,9606.ENSP00000327459,0.236,0.0,0.089,0.516
353500,BMP8A,NOG,9606.ENSP00000327440,9606.ENSP00000328181,0.0,0.9,0.167,0.913
200942,KLHDC8B,CSF1,9606.ENSP00000327468,9606.ENSP00000327513,0.0,0.0,0.495,0.495
283989,TSEN54,XPOT,9606.ENSP00000327487,9606.ENSP00000327821,0.0,0.0,0.398,0.425
163702,IFNLR1,IL20RB,9606.ENSP00000327824,9606.ENSP00000328133,0.081,0.0,0.375,0.402
348793,WDR53,NRROS,9606.ENSP00000328079,9606.ENSP00000328625,0.126,0.0,0.417,0.469
3714,JAG2,HEXIM1,9606.ENSP00000328169,9606.ENSP00000328773,0.0,0.0,0.576,0.576
80119,PIF1,TRAIP,9606.ENSP00000328174,9606.ENSP00000328203,0.0,0.0,0.369,0.464
23258,DENND5A,RAB28,9606.ENSP00000328524,9606.ENSP00000328551,0.0,0.0,0.449,0.449
8241,RBM10,DDX41,9606.ENSP00000328848,9606.ENSP00000330349,0.292,0.0,0.123,0.464
66008,TRAK2,TRAK1,9606.ENSP00000328875,9606.ENSP00000328998,0.769,0.0,0.858,0.966
125061,AFMID,NDUFA12,9606.ENSP00000328938,9606.ENSP00000330737,0.474,0.0,0.0,0.474
94104,PAXBP1,BRWD1,9606.ENSP00000328992,9606.ENSP00000330753,0.0,0.0,0.281,0.432
84295,PHF6,DDX41,9606.ENSP00000329097,9606.ENSP00000330349,0.0,0.0,0.394,0.405
9276,COPB2,KDELR1,9606.ENSP00000329419,9606.ENSP00000329471,0.0,0.5,0.465,0.723
10871,CD300C,TBK1,9606.ENSP00000329507,9606.ENSP00000329967,0.058,0.0,0.572,0.584
